FILE                                          	RA                	DEC                 	OBJECT                         	OBSTECH                     	
batch_19838/OB_2260284_2020-01-19T07-42.fits  	169.0008516666666 	-57.54765972222222  	GJ422                          	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260287_2020-01-21T08-03.fits  	173.8622820833333 	-32.53996777777778  	GJ433                          	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260290_2020-03-17T04-52.fits  	171.69282625      	3.006321111111111   	HD99492                        	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2273831_2019-09-23T00-14.fits  	247.8894308333333 	-24.46032166666667  	DoAr44                         	POLARIMETRY,CORONOGRAPHY    	
batch_19838/OB_2281513_2019-09-16T23-52.fits  	241.6997508333333 	-18.69549722222222  	2MASS J16064794-1841437        	POLARIMETRY,CORONOGRAPHY    	
batch_19838/OB_2282148_2020-03-22T07-42.fits  	238.953425        	-25.20669972222222  	HD 142506                      	POLARIMETRY,CORONOGRAPHY    	
batch_19838/OB_2285074_2019-06-14T08-24.fits  	5.305530416666666 	-8.281156666666668  	HD   1690                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2285259_2019-04-10T01-19.fits  	130.9852533333333 	-11.55765805555556  	TYC 5450-1192-1                	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2286231_2019-07-04T23-59.fits  	191.93028625      	-59.68877194444444  	bet Cru                        	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2286234_2019-07-08T23-24.fits  	191.93028625      	-59.68877194444444  	bet Cru                        	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2292356_2019-08-07T04-22.fits  	315.3719566666666 	-6.370800555555555  	TYC 5204-1575-1                	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2292708_2019-08-06T07-02.fits  	342.274875        	-69.56718583333333  	TYC 9337-2511-1                	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2292708_2019-08-06T07-12.fits  	342.274875        	-69.56718583333333  	TYC 9337-2511-1                	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2295408_2019-05-09T04-58.fits  	228.9539425       	-37.14881416666667  	HD 135344                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2295408_2019-07-06T01-13.fits  	228.9539425       	-37.14881416666667  	HD 135344                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2298438_2019-06-14T08-40.fits  	7.499467083333332 	-5.763998888888889  	HD   2638                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298438_2019-06-14T08-46.fits  	7.499467083333332 	-5.763998888888889  	HD   2638                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298441_2019-06-14T09-04.fits  	18.12765333333333 	-16.99898833333333  	V YZ Cet                       	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298444_2019-04-09T01-51.fits  	114.2884716666667 	-13.90665444444445  	BD-13  2130                    	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298447_2019-04-09T02-11.fits  	135.3020558333333 	-25.52706444444445  	HD  77338                      	IMAGE,CLASSICAL,CORONOGRAPHY	
